timestamp,computer_name,computer_id,os_system,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_free_gb,disk_total_gb,process_count,temperature,uptime_hours,network_sent_mb,network_recv_mb,security_score,antivirus_enabled,real_time_protection,definition_age_days,suspicious_activity_count,vulnerability_count,security_software_count
2025-06-28T20:25:32.776411,KxcPc,KxcPc,Windows,17.8,54.2,17.239715576171875,31.835979461669922,92.73315510551213,45.39500045776367,624.6865196228027,308,0,6.715542172855801,425.84276580810547,6383.767453193665,0,False,False,0,0,0,0
2025-06-28T20:26:33.800005,KxcPc,KxcPc,Windows,19.2,53.9,17.16580581665039,31.835979461669922,92.73315571616997,45.394996643066406,624.6865196228027,307,0,6.737908044457436,427.8841199874878,6416.2871017456055,70,True,True,0,1,2,1
2025-06-28T20:27:54.317270,KxcPc,KxcPc,Windows,40.5,54.8,17.44744873046875,31.835979461669922,92.73323388037468,45.394508361816406,624.6865196228027,311,0,6.754859879480468,429.8391237258911,6446.214993476868,0,False,False,0,0,0,0
2025-06-28T20:28:55.343996,KxcPc,KxcPc,Windows,28.5,56.5,17.990795135498047,31.835979461669922,92.73323449103253,45.39450454711914,624.6865196228027,312,0,6.771812801625994,431.9356060028076,6464.818416595459,0,False,False,0,0,0,0
2025-06-28T20:29:56.378592,KxcPc,KxcPc,Windows,26.6,53.8,17.114818572998047,31.835979461669922,92.73323449103253,45.39450454711914,624.6865196228027,301,0,6.788765498929553,433.2699861526489,6484.175977706909,0,False,False,0,0,0,0
2025-06-28T20:30:57.404267,KxcPc,KxcPc,Windows,18.9,53.1,16.900375366210938,31.835979461669922,92.73323693366393,45.39448928833008,624.6865196228027,303,0,6.805716982351409,434.4862642288208,6503.092541694641,0,False,False,0,0,0,0
2025-06-28T20:31:58.429568,KxcPc,KxcPc,Windows,22.4,52.8,16.818817138671875,31.835979461669922,92.73323754432178,45.39448547363281,624.6865196228027,304,0,6.825348916914728,435.7104768753052,6522.683575630188,70,True,True,0,1,2,1
2025-06-28T20:33:09.105899,KxcPc,KxcPc,Windows,46.3,53.0,16.88132095336914,31.835979461669922,92.73323754432178,45.39448547363281,624.6865196228027,307,0,6.842302443517579,437.3900909423828,6544.898801803589,0,False,False,0,0,0,0
2025-06-28T20:34:10.140641,KxcPc,KxcPc,Windows,26.9,53.1,16.89017105102539,31.835979461669922,92.73323815497963,45.39448165893555,624.6865196228027,305,0,6.859255006247096,439.05180835723877,6563.507722854614,0,False,False,0,0,0,0
2025-06-28T20:35:11.166943,KxcPc,KxcPc,Windows,44.9,53.0,16.866050720214844,31.835979461669922,92.73323815497963,45.39448165893555,624.6865196228027,301,0,6.876206716563966,440.3554401397705,6582.001008033752,0,False,False,0,0,0,0
